"","county","state","number_of_wired_bb_providers","lowest_monthly_price","percent_of_pop_w_wired_bb_coverage","fiber_penetration","state_fips_code","county_fips_code"
"4185","Adams","Iowa",4,69.95,0.654,0.182,38,1
"4186","Adams","Iowa",4,69.95,0.654,0.182,39,1
"4187","Adams","Iowa",4,69.95,0.654,0.182,42,1
"4188","Adams","Iowa",4,69.95,0.654,0.182,53,1
"4189","Adams","Iowa",4,69.95,0.654,0.182,55,1
"4190","Allamakee","Iowa",6,63.96,0.684,0.231,19,5
"4191","Appanoose","Iowa",3,77.48,0.764,0.085,19,7
"4192","Audubon","Iowa",5,79.95,0.763,0.229,19,9
"4193","Benton","Iowa",8,65.05,0.813,0.541,5,7
"4194","Benton","Iowa",8,65.05,0.813,0.541,18,7
"4195","Benton","Iowa",8,65.05,0.813,0.541,19,11
"4196","Benton","Iowa",8,65.05,0.813,0.541,27,9
"4197","Benton","Iowa",8,65.05,0.813,0.541,28,9
"4198","Benton","Iowa",8,65.05,0.813,0.541,29,15
"4199","Benton","Iowa",8,65.05,0.813,0.541,41,3
"4200","Benton","Iowa",8,65.05,0.813,0.541,47,5
"4201","Benton","Iowa",8,65.05,0.813,0.541,53,5
"4202","Black Hawk","Iowa",8,64.02,0.989,0.369,NA,NA
"4203","Boone","Iowa",9,61.38,0.896,0.23,5,9
"4204","Boone","Iowa",9,61.38,0.896,0.23,17,7
"4205","Boone","Iowa",9,61.38,0.896,0.23,18,11
"4206","Boone","Iowa",9,61.38,0.896,0.23,19,15
"4207","Boone","Iowa",9,61.38,0.896,0.23,21,15
"4208","Boone","Iowa",9,61.38,0.896,0.23,29,19
"4209","Boone","Iowa",9,61.38,0.896,0.23,31,11
"4210","Boone","Iowa",9,61.38,0.896,0.23,54,5
"4211","Bremer","Iowa",7,65.52,0.966,0.87,19,17
"4212","Buchanan","Iowa",8,61.85,0.751,0.222,19,19
"4213","Buchanan","Iowa",8,61.85,0.751,0.222,29,21
"4214","Buchanan","Iowa",8,61.85,0.751,0.222,51,27
"4215","Buena Vista","Iowa",5,76.45,0.774,0.001,NA,NA
"4216","Butler","Iowa",7,66.85,0.818,0.522,1,13
"4217","Butler","Iowa",7,66.85,0.818,0.522,19,23
"4218","Butler","Iowa",7,66.85,0.818,0.522,20,15
"4219","Butler","Iowa",7,66.85,0.818,0.522,21,31
"4220","Butler","Iowa",7,66.85,0.818,0.522,29,23
"4221","Butler","Iowa",7,66.85,0.818,0.522,31,23
"4222","Butler","Iowa",7,66.85,0.818,0.522,39,17
"4223","Butler","Iowa",7,66.85,0.818,0.522,42,19
"4224","Calhoun","Iowa",4,78.62,0.802,0.116,1,15
"4225","Calhoun","Iowa",4,78.62,0.802,0.116,5,13
"4226","Calhoun","Iowa",4,78.62,0.802,0.116,12,13
"4227","Calhoun","Iowa",4,78.62,0.802,0.116,13,37
"4228","Calhoun","Iowa",4,78.62,0.802,0.116,17,13
"4229","Calhoun","Iowa",4,78.62,0.802,0.116,19,25
"4230","Calhoun","Iowa",4,78.62,0.802,0.116,26,25
"4231","Calhoun","Iowa",4,78.62,0.802,0.116,28,13
"4232","Calhoun","Iowa",4,78.62,0.802,0.116,45,17
"4233","Calhoun","Iowa",4,78.62,0.802,0.116,48,57
"4234","Calhoun","Iowa",4,78.62,0.802,0.116,54,13
"4235","Carroll","Iowa",8,78.11,0.856,0.59,5,15
"4236","Carroll","Iowa",8,78.11,0.856,0.59,13,45
"4237","Carroll","Iowa",8,78.11,0.856,0.59,17,15
"4238","Carroll","Iowa",8,78.11,0.856,0.59,18,15
"4239","Carroll","Iowa",8,78.11,0.856,0.59,19,27
"4240","Carroll","Iowa",8,78.11,0.856,0.59,21,41
"4241","Carroll","Iowa",8,78.11,0.856,0.59,24,13
"4242","Carroll","Iowa",8,78.11,0.856,0.59,28,15
"4243","Carroll","Iowa",8,78.11,0.856,0.59,29,33
"4244","Carroll","Iowa",8,78.11,0.856,0.59,33,3
"4245","Carroll","Iowa",8,78.11,0.856,0.59,39,19
"4246","Carroll","Iowa",8,78.11,0.856,0.59,47,17
"4247","Carroll","Iowa",8,78.11,0.856,0.59,51,35
"4248","Cass","Iowa",6,63.7,0.933,0.456,17,17
"4249","Cass","Iowa",6,63.7,0.933,0.456,18,17
"4250","Cass","Iowa",6,63.7,0.933,0.456,19,29
"4251","Cass","Iowa",6,63.7,0.933,0.456,26,27
"4252","Cass","Iowa",6,63.7,0.933,0.456,27,21
"4253","Cass","Iowa",6,63.7,0.933,0.456,29,37
"4254","Cass","Iowa",6,63.7,0.933,0.456,31,25
"4255","Cass","Iowa",6,63.7,0.933,0.456,38,17
"4256","Cass","Iowa",6,63.7,0.933,0.456,48,67
"4257","Cedar","Iowa",7,59.39,0.786,0.379,19,31
"4258","Cedar","Iowa",7,59.39,0.786,0.379,29,39
"4259","Cedar","Iowa",7,59.39,0.786,0.379,31,27
"4260","Cerro Gordo","Iowa",6,67.97,0.942,0.351,NA,NA
"4261","Cherokee","Iowa",4,72.15,0.746,0.722,1,19
"4262","Cherokee","Iowa",4,72.15,0.746,0.722,13,57
"4263","Cherokee","Iowa",4,72.15,0.746,0.722,19,35
"4264","Cherokee","Iowa",4,72.15,0.746,0.722,20,21
"4265","Cherokee","Iowa",4,72.15,0.746,0.722,37,39
"4266","Cherokee","Iowa",4,72.15,0.746,0.722,40,21
"4267","Cherokee","Iowa",4,72.15,0.746,0.722,45,21
"4268","Cherokee","Iowa",4,72.15,0.746,0.722,48,73
"4269","Chickasaw","Iowa",6,84.95,0.697,0.015,19,37
"4270","Chickasaw","Iowa",6,84.95,0.697,0.015,28,17
"4271","Clarke","Iowa",4,77.72,0.834,0.173,1,25
"4272","Clarke","Iowa",4,77.72,0.834,0.173,13,59
"4273","Clarke","Iowa",4,77.72,0.834,0.173,19,39
"4274","Clarke","Iowa",4,77.72,0.834,0.173,28,23
"4275","Clarke","Iowa",4,77.72,0.834,0.173,51,43
"4276","Clay","Iowa",9,77.09,0.855,0.827,1,27
"4277","Clay","Iowa",9,77.09,0.855,0.827,5,21
"4278","Clay","Iowa",9,77.09,0.855,0.827,12,19
"4279","Clay","Iowa",9,77.09,0.855,0.827,13,61
"4280","Clay","Iowa",9,77.09,0.855,0.827,17,25
"4281","Clay","Iowa",9,77.09,0.855,0.827,18,21
"4282","Clay","Iowa",9,77.09,0.855,0.827,19,41
"4283","Clay","Iowa",9,77.09,0.855,0.827,20,27
"4284","Clay","Iowa",9,77.09,0.855,0.827,21,51
"4285","Clay","Iowa",9,77.09,0.855,0.827,27,27
"4286","Clay","Iowa",9,77.09,0.855,0.827,28,25
"4287","Clay","Iowa",9,77.09,0.855,0.827,29,47
"4288","Clay","Iowa",9,77.09,0.855,0.827,31,35
"4289","Clay","Iowa",9,77.09,0.855,0.827,37,43
"4290","Clay","Iowa",9,77.09,0.855,0.827,46,27
"4291","Clay","Iowa",9,77.09,0.855,0.827,47,27
"4292","Clay","Iowa",9,77.09,0.855,0.827,48,77
"4293","Clay","Iowa",9,77.09,0.855,0.827,54,15
"4294","Clayton","Iowa",7,62.1,0.714,0.536,13,63
"4295","Clayton","Iowa",7,62.1,0.714,0.536,19,43
"4296","Clinton","Iowa",10,56.97,0.961,0.25,17,27
"4297","Clinton","Iowa",10,56.97,0.961,0.25,18,23
"4298","Clinton","Iowa",10,56.97,0.961,0.25,19,45
"4299","Clinton","Iowa",10,56.97,0.961,0.25,21,53
"4300","Clinton","Iowa",10,56.97,0.961,0.25,26,37
"4301","Clinton","Iowa",10,56.97,0.961,0.25,29,49
"4302","Clinton","Iowa",10,56.97,0.961,0.25,36,19
"4303","Clinton","Iowa",10,56.97,0.961,0.25,39,27
"4304","Clinton","Iowa",10,56.97,0.961,0.25,42,35
"4305","Crawford","Iowa",4,75.37,0.701,0.098,5,33
"4306","Crawford","Iowa",4,75.37,0.701,0.098,13,79
"4307","Crawford","Iowa",4,75.37,0.701,0.098,17,33
"4308","Crawford","Iowa",4,75.37,0.701,0.098,18,25
"4309","Crawford","Iowa",4,75.37,0.701,0.098,19,47
"4310","Crawford","Iowa",4,75.37,0.701,0.098,20,37
"4311","Crawford","Iowa",4,75.37,0.701,0.098,26,39
"4312","Crawford","Iowa",4,75.37,0.701,0.098,29,55
"4313","Crawford","Iowa",4,75.37,0.701,0.098,39,33
"4314","Crawford","Iowa",4,75.37,0.701,0.098,42,39
"4315","Crawford","Iowa",4,75.37,0.701,0.098,55,23
"4316","Dallas","Iowa",7,68.83,0.945,0.341,1,47
"4317","Dallas","Iowa",7,68.83,0.945,0.341,5,39
"4318","Dallas","Iowa",7,68.83,0.945,0.341,19,49
"4319","Dallas","Iowa",7,68.83,0.945,0.341,29,59
"4320","Dallas","Iowa",7,68.83,0.945,0.341,48,113
"4321","Davis","Iowa",4,79.95,0.807,0.804,19,51
"4322","Davis","Iowa",4,79.95,0.807,0.804,49,11
"4323","Decatur","Iowa",2,72.48,0.864,0.864,13,87
"4324","Decatur","Iowa",2,72.48,0.864,0.864,18,31
"4325","Decatur","Iowa",2,72.48,0.864,0.864,19,53
"4326","Decatur","Iowa",2,72.48,0.864,0.864,20,39
"4327","Decatur","Iowa",2,72.48,0.864,0.864,47,39
"4328","Delaware","Iowa",5,57.48,0.779,0.2,18,35
"4329","Delaware","Iowa",5,57.48,0.779,0.2,19,55
"4330","Delaware","Iowa",5,57.48,0.779,0.2,36,25
"4331","Delaware","Iowa",5,57.48,0.779,0.2,39,41
"4332","Delaware","Iowa",5,57.48,0.779,0.2,40,41
"4333","Delaware","Iowa",5,57.48,0.779,0.2,42,45
"4334","Des Moines","Iowa",6,67,0.956,0.28,NA,NA
"4335","Dickinson","Iowa",3,77.71,0.909,0.089,19,59
"4336","Dickinson","Iowa",3,77.71,0.909,0.089,20,41
"4337","Dickinson","Iowa",3,77.71,0.909,0.089,26,43
"4338","Dubuque","Iowa",8,56.3,0.981,0.294,19,61
"4339","Emmet","Iowa",3,105.95,0.778,0.069,19,63
"4340","Emmet","Iowa",3,105.95,0.778,0.069,26,47
"4341","Fayette","Iowa",10,55.59,0.802,0.13,1,57
"4342","Fayette","Iowa",10,55.59,0.802,0.13,13,113
"4343","Fayette","Iowa",10,55.59,0.802,0.13,17,51
"4344","Fayette","Iowa",10,55.59,0.802,0.13,18,41
"4345","Fayette","Iowa",10,55.59,0.802,0.13,19,65
"4346","Fayette","Iowa",10,55.59,0.802,0.13,21,67
"4347","Fayette","Iowa",10,55.59,0.802,0.13,39,47
"4348","Fayette","Iowa",10,55.59,0.802,0.13,42,51
"4349","Fayette","Iowa",10,55.59,0.802,0.13,47,47
"4350","Fayette","Iowa",10,55.59,0.802,0.13,48,149
"4351","Fayette","Iowa",10,55.59,0.802,0.13,54,19
"4352","Floyd","Iowa",4,89.95,0.881,0.208,13,115
"4353","Floyd","Iowa",4,89.95,0.881,0.208,18,43
"4354","Floyd","Iowa",4,89.95,0.881,0.208,19,67
"4355","Floyd","Iowa",4,89.95,0.881,0.208,21,71
"4356","Floyd","Iowa",4,89.95,0.881,0.208,48,153
"4357","Floyd","Iowa",4,89.95,0.881,0.208,51,63
"4358","Franklin","Iowa",3,49.98,0.604,0.03,1,59
"4359","Franklin","Iowa",3,49.98,0.604,0.03,5,47
"4360","Franklin","Iowa",3,49.98,0.604,0.03,12,37
"4361","Franklin","Iowa",3,49.98,0.604,0.03,13,119
"4362","Franklin","Iowa",3,49.98,0.604,0.03,16,41
"4363","Franklin","Iowa",3,49.98,0.604,0.03,17,55
"4364","Franklin","Iowa",3,49.98,0.604,0.03,18,47
"4365","Franklin","Iowa",3,49.98,0.604,0.03,19,69
"4366","Franklin","Iowa",3,49.98,0.604,0.03,20,59
"4367","Franklin","Iowa",3,49.98,0.604,0.03,21,73
"4368","Franklin","Iowa",3,49.98,0.604,0.03,22,41
"4369","Franklin","Iowa",3,49.98,0.604,0.03,23,7
"4370","Franklin","Iowa",3,49.98,0.604,0.03,25,11
"4371","Franklin","Iowa",3,49.98,0.604,0.03,28,37
"4372","Franklin","Iowa",3,49.98,0.604,0.03,29,71
"4373","Franklin","Iowa",3,49.98,0.604,0.03,31,61
"4374","Franklin","Iowa",3,49.98,0.604,0.03,36,33
"4375","Franklin","Iowa",3,49.98,0.604,0.03,37,69
"4376","Franklin","Iowa",3,49.98,0.604,0.03,39,49
"4377","Franklin","Iowa",3,49.98,0.604,0.03,42,55
"4378","Franklin","Iowa",3,49.98,0.604,0.03,47,51
"4379","Franklin","Iowa",3,49.98,0.604,0.03,48,159
"4380","Franklin","Iowa",3,49.98,0.604,0.03,50,11
"4381","Franklin","Iowa",3,49.98,0.604,0.03,51,67
"4382","Franklin","Iowa",3,49.98,0.604,0.03,51,620
"4383","Franklin","Iowa",3,49.98,0.604,0.03,53,21
"4384","Fremont","Iowa",7,71.17,0.744,0.395,8,43
"4385","Fremont","Iowa",7,71.17,0.744,0.395,16,43
"4386","Fremont","Iowa",7,71.17,0.744,0.395,19,71
"4387","Fremont","Iowa",7,71.17,0.744,0.395,56,13
"4388","Greene","Iowa",4,94.15,0.882,0.796,1,63
"4389","Greene","Iowa",4,94.15,0.882,0.796,5,55
"4390","Greene","Iowa",4,94.15,0.882,0.796,13,133
"4391","Greene","Iowa",4,94.15,0.882,0.796,17,61
"4392","Greene","Iowa",4,94.15,0.882,0.796,18,55
"4393","Greene","Iowa",4,94.15,0.882,0.796,19,73
"4394","Greene","Iowa",4,94.15,0.882,0.796,28,41
"4395","Greene","Iowa",4,94.15,0.882,0.796,29,77
"4396","Greene","Iowa",4,94.15,0.882,0.796,36,39
"4397","Greene","Iowa",4,94.15,0.882,0.796,37,79
"4398","Greene","Iowa",4,94.15,0.882,0.796,39,57
"4399","Greene","Iowa",4,94.15,0.882,0.796,42,59
"4400","Greene","Iowa",4,94.15,0.882,0.796,47,59
"4401","Greene","Iowa",4,94.15,0.882,0.796,51,79
"4402","Grundy","Iowa",6,55.83,0.76,0.161,17,63
"4403","Grundy","Iowa",6,55.83,0.76,0.161,19,75
"4404","Grundy","Iowa",6,55.83,0.76,0.161,29,79
"4405","Grundy","Iowa",6,55.83,0.76,0.161,47,61
"4406","Guthrie","Iowa",7,71.95,0.847,0.718,19,77
"4407","Hamilton","Iowa",7,64.95,0.846,0.332,12,47
"4408","Hamilton","Iowa",7,64.95,0.846,0.332,17,65
"4409","Hamilton","Iowa",7,64.95,0.846,0.332,18,57
"4410","Hamilton","Iowa",7,64.95,0.846,0.332,19,79
"4411","Hamilton","Iowa",7,64.95,0.846,0.332,20,75
"4412","Hamilton","Iowa",7,64.95,0.846,0.332,31,81
"4413","Hamilton","Iowa",7,64.95,0.846,0.332,36,41
"4414","Hamilton","Iowa",7,64.95,0.846,0.332,39,61
"4415","Hamilton","Iowa",7,64.95,0.846,0.332,47,65
"4416","Hamilton","Iowa",7,64.95,0.846,0.332,48,193
"4417","Hancock","Iowa",4,67.45,0.888,0.871,13,141
"4418","Hancock","Iowa",4,67.45,0.888,0.871,17,67
"4419","Hancock","Iowa",4,67.45,0.888,0.871,18,59
"4420","Hancock","Iowa",4,67.45,0.888,0.871,19,81
"4421","Hancock","Iowa",4,67.45,0.888,0.871,21,91
"4422","Hancock","Iowa",4,67.45,0.888,0.871,23,9
"4423","Hancock","Iowa",4,67.45,0.888,0.871,28,45
"4424","Hancock","Iowa",4,67.45,0.888,0.871,39,63
"4425","Hancock","Iowa",4,67.45,0.888,0.871,47,67
"4426","Hancock","Iowa",4,67.45,0.888,0.871,54,29
"4427","Hardin","Iowa",8,65.23,0.889,0.416,17,69
"4428","Hardin","Iowa",8,65.23,0.889,0.416,19,83
"4429","Hardin","Iowa",8,65.23,0.889,0.416,21,93
"4430","Hardin","Iowa",8,65.23,0.889,0.416,39,65
"4431","Hardin","Iowa",8,65.23,0.889,0.416,47,71
"4432","Hardin","Iowa",8,65.23,0.889,0.416,48,199
"4433","Harrison","Iowa",5,79.95,0.699,0.003,18,61
"4434","Harrison","Iowa",5,79.95,0.699,0.003,19,85
"4435","Harrison","Iowa",5,79.95,0.699,0.003,21,97
"4436","Harrison","Iowa",5,79.95,0.699,0.003,28,47
"4437","Harrison","Iowa",5,79.95,0.699,0.003,29,81
"4438","Harrison","Iowa",5,79.95,0.699,0.003,39,67
"4439","Harrison","Iowa",5,79.95,0.699,0.003,48,203
"4440","Harrison","Iowa",5,79.95,0.699,0.003,54,33
"4441","Henry","Iowa",6,67,0.892,0.659,1,67
"4442","Henry","Iowa",6,67,0.892,0.659,13,151
"4443","Henry","Iowa",6,67,0.892,0.659,17,73
"4444","Henry","Iowa",6,67,0.892,0.659,18,65
"4445","Henry","Iowa",6,67,0.892,0.659,19,87
"4446","Henry","Iowa",6,67,0.892,0.659,21,103
"4447","Henry","Iowa",6,67,0.892,0.659,29,83
"4448","Henry","Iowa",6,67,0.892,0.659,39,69
"4449","Henry","Iowa",6,67,0.892,0.659,47,79
"4450","Henry","Iowa",6,67,0.892,0.659,51,89
"4451","Howard","Iowa",4,73.28,0.756,0.107,5,61
"4452","Howard","Iowa",4,73.28,0.756,0.107,18,67
"4453","Howard","Iowa",4,73.28,0.756,0.107,19,89
"4454","Howard","Iowa",4,73.28,0.756,0.107,24,27
"4455","Howard","Iowa",4,73.28,0.756,0.107,29,89
"4456","Howard","Iowa",4,73.28,0.756,0.107,31,93
"4457","Howard","Iowa",4,73.28,0.756,0.107,48,227
"4458","Humboldt","Iowa",4,70.37,0.739,0.06,6,23
"4459","Humboldt","Iowa",4,70.37,0.739,0.06,19,91
"4460","Humboldt","Iowa",4,70.37,0.739,0.06,32,13
"4461","Ida","Iowa",2,87.45,0.375,0.004,19,93
"4462","Iowa","Iowa",7,85.95,0.81,0.351,19,95
"4463","Iowa","Iowa",7,85.95,0.81,0.351,55,49
"4464","Jackson","Iowa",11,56.46,0.861,0.662,1,71
"4465","Jackson","Iowa",11,56.46,0.861,0.662,5,67
"4466","Jackson","Iowa",11,56.46,0.861,0.662,8,57
"4467","Jackson","Iowa",11,56.46,0.861,0.662,12,63
"4468","Jackson","Iowa",11,56.46,0.861,0.662,13,157
"4469","Jackson","Iowa",11,56.46,0.861,0.662,17,77
"4470","Jackson","Iowa",11,56.46,0.861,0.662,18,71
"4471","Jackson","Iowa",11,56.46,0.861,0.662,19,97
"4472","Jackson","Iowa",11,56.46,0.861,0.662,20,85
"4473","Jackson","Iowa",11,56.46,0.861,0.662,21,109
"4474","Jackson","Iowa",11,56.46,0.861,0.662,22,49
"4475","Jackson","Iowa",11,56.46,0.861,0.662,26,75
"4476","Jackson","Iowa",11,56.46,0.861,0.662,27,63
"4477","Jackson","Iowa",11,56.46,0.861,0.662,28,59
"4478","Jackson","Iowa",11,56.46,0.861,0.662,29,95
"4479","Jackson","Iowa",11,56.46,0.861,0.662,37,99
"4480","Jackson","Iowa",11,56.46,0.861,0.662,39,79
"4481","Jackson","Iowa",11,56.46,0.861,0.662,40,65
"4482","Jackson","Iowa",11,56.46,0.861,0.662,41,29
"4483","Jackson","Iowa",11,56.46,0.861,0.662,46,71
"4484","Jackson","Iowa",11,56.46,0.861,0.662,47,87
"4485","Jackson","Iowa",11,56.46,0.861,0.662,48,239
"4486","Jackson","Iowa",11,56.46,0.861,0.662,54,35
"4487","Jackson","Iowa",11,56.46,0.861,0.662,55,53
"4488","Jasper","Iowa",7,64.97,0.863,0.103,13,159
"4489","Jasper","Iowa",7,64.97,0.863,0.103,17,79
"4490","Jasper","Iowa",7,64.97,0.863,0.103,18,73
"4491","Jasper","Iowa",7,64.97,0.863,0.103,19,99
"4492","Jasper","Iowa",7,64.97,0.863,0.103,28,61
"4493","Jasper","Iowa",7,64.97,0.863,0.103,29,97
"4494","Jasper","Iowa",7,64.97,0.863,0.103,45,53
"4495","Jasper","Iowa",7,64.97,0.863,0.103,48,241
"4496","Jefferson","Iowa",5,74,0.779,0.304,1,73
"4497","Jefferson","Iowa",5,74,0.779,0.304,5,69
"4498","Jefferson","Iowa",5,74,0.779,0.304,8,59
"4499","Jefferson","Iowa",5,74,0.779,0.304,12,65
"4500","Jefferson","Iowa",5,74,0.779,0.304,13,163
"4501","Jefferson","Iowa",5,74,0.779,0.304,16,51
"4502","Jefferson","Iowa",5,74,0.779,0.304,17,81
"4503","Jefferson","Iowa",5,74,0.779,0.304,18,77
"4504","Jefferson","Iowa",5,74,0.779,0.304,19,101
"4505","Jefferson","Iowa",5,74,0.779,0.304,20,87
"4506","Jefferson","Iowa",5,74,0.779,0.304,21,111
"4507","Jefferson","Iowa",5,74,0.779,0.304,22,51
"4508","Jefferson","Iowa",5,74,0.779,0.304,22,53
"4509","Jefferson","Iowa",5,74,0.779,0.304,28,63
"4510","Jefferson","Iowa",5,74,0.779,0.304,28,65
"4511","Jefferson","Iowa",5,74,0.779,0.304,29,99
"4512","Jefferson","Iowa",5,74,0.779,0.304,30,43
"4513","Jefferson","Iowa",5,74,0.779,0.304,31,95
"4514","Jefferson","Iowa",5,74,0.779,0.304,36,45
"4515","Jefferson","Iowa",5,74,0.779,0.304,39,81
"4516","Jefferson","Iowa",5,74,0.779,0.304,40,67
"4517","Jefferson","Iowa",5,74,0.779,0.304,41,31
"4518","Jefferson","Iowa",5,74,0.779,0.304,42,65
"4519","Jefferson","Iowa",5,74,0.779,0.304,47,89
"4520","Jefferson","Iowa",5,74,0.779,0.304,48,245
"4521","Jefferson","Iowa",5,74,0.779,0.304,53,31
"4522","Jefferson","Iowa",5,74,0.779,0.304,54,37
"4523","Jefferson","Iowa",5,74,0.779,0.304,55,55
"4524","Johnson","Iowa",9,69.96,0.964,0.308,5,71
"4525","Johnson","Iowa",9,69.96,0.964,0.308,13,167
"4526","Johnson","Iowa",9,69.96,0.964,0.308,17,87
"4527","Johnson","Iowa",9,69.96,0.964,0.308,18,81
"4528","Johnson","Iowa",9,69.96,0.964,0.308,19,103
"4529","Johnson","Iowa",9,69.96,0.964,0.308,20,91
"4530","Johnson","Iowa",9,69.96,0.964,0.308,21,115
"4531","Johnson","Iowa",9,69.96,0.964,0.308,29,101
"4532","Johnson","Iowa",9,69.96,0.964,0.308,31,97
"4533","Johnson","Iowa",9,69.96,0.964,0.308,47,91
"4534","Johnson","Iowa",9,69.96,0.964,0.308,48,251
"4535","Johnson","Iowa",9,69.96,0.964,0.308,56,19
"4536","Jones","Iowa",8,65.27,0.844,0.381,13,169
"4537","Jones","Iowa",8,65.27,0.844,0.381,19,105
"4538","Jones","Iowa",8,65.27,0.844,0.381,28,67
"4539","Jones","Iowa",8,65.27,0.844,0.381,37,103
"4540","Jones","Iowa",8,65.27,0.844,0.381,46,75
"4541","Jones","Iowa",8,65.27,0.844,0.381,48,253
"4542","Keokuk","Iowa",4,111.95,0.612,0.036,19,107
"4543","Kossuth","Iowa",9,70.84,0.706,0.615,19,109
"4544","Lee","Iowa",5,77.48,0.919,0.002,1,81
"4545","Lee","Iowa",5,77.48,0.919,0.002,5,77
"4546","Lee","Iowa",5,77.48,0.919,0.002,12,71
"4547","Lee","Iowa",5,77.48,0.919,0.002,13,177
"4548","Lee","Iowa",5,77.48,0.919,0.002,17,103
"4549","Lee","Iowa",5,77.48,0.919,0.002,19,111
"4550","Lee","Iowa",5,77.48,0.919,0.002,21,129
"4551","Lee","Iowa",5,77.48,0.919,0.002,28,81
"4552","Lee","Iowa",5,77.48,0.919,0.002,37,105
"4553","Lee","Iowa",5,77.48,0.919,0.002,45,61
"4554","Lee","Iowa",5,77.48,0.919,0.002,48,287
"4555","Lee","Iowa",5,77.48,0.919,0.002,51,105
"4556","Linn","Iowa",11,66.76,0.979,0.347,19,113
"4557","Linn","Iowa",11,66.76,0.979,0.347,20,107
"4558","Linn","Iowa",11,66.76,0.979,0.347,29,115
"4559","Linn","Iowa",11,66.76,0.979,0.347,41,43
"4560","Louisa","Iowa",7,60.49,0.771,0.266,19,115
"4561","Louisa","Iowa",7,60.49,0.771,0.266,51,109
"4562","Lucas","Iowa",2,70.5,0.704,0.002,19,117
"4563","Lucas","Iowa",2,70.5,0.704,0.002,39,95
"4564","Lyon","Iowa",4,64.95,0.842,0.53,19,119
"4565","Lyon","Iowa",4,64.95,0.842,0.53,20,111
"4566","Lyon","Iowa",4,64.95,0.842,0.53,21,143
"4567","Lyon","Iowa",4,64.95,0.842,0.53,27,83
"4568","Lyon","Iowa",4,64.95,0.842,0.53,32,19
"4569","Madison","Iowa",5,75.79,0.834,0.178,1,89
"4570","Madison","Iowa",5,75.79,0.834,0.178,5,87
"4571","Madison","Iowa",5,75.79,0.834,0.178,12,79
"4572","Madison","Iowa",5,75.79,0.834,0.178,13,195
"4573","Madison","Iowa",5,75.79,0.834,0.178,16,65
"4574","Madison","Iowa",5,75.79,0.834,0.178,17,119
"4575","Madison","Iowa",5,75.79,0.834,0.178,18,95
"4576","Madison","Iowa",5,75.79,0.834,0.178,19,121
"4577","Madison","Iowa",5,75.79,0.834,0.178,21,151
"4578","Madison","Iowa",5,75.79,0.834,0.178,22,65
"4579","Madison","Iowa",5,75.79,0.834,0.178,28,89
"4580","Madison","Iowa",5,75.79,0.834,0.178,29,123
"4581","Madison","Iowa",5,75.79,0.834,0.178,30,57
"4582","Madison","Iowa",5,75.79,0.834,0.178,31,119
"4583","Madison","Iowa",5,75.79,0.834,0.178,36,53
"4584","Madison","Iowa",5,75.79,0.834,0.178,37,115
"4585","Madison","Iowa",5,75.79,0.834,0.178,39,97
"4586","Madison","Iowa",5,75.79,0.834,0.178,47,113
"4587","Madison","Iowa",5,75.79,0.834,0.178,48,313
"4588","Madison","Iowa",5,75.79,0.834,0.178,51,113
"4589","Mahaska","Iowa",5,58,0.813,0.65,19,123
"4590","Marion","Iowa",3,77.11,0.888,0,1,93
"4591","Marion","Iowa",3,77.11,0.888,0,5,89
"4592","Marion","Iowa",3,77.11,0.888,0,12,83
"4593","Marion","Iowa",3,77.11,0.888,0,13,197
"4594","Marion","Iowa",3,77.11,0.888,0,17,121
"4595","Marion","Iowa",3,77.11,0.888,0,18,97
"4596","Marion","Iowa",3,77.11,0.888,0,19,125
"4597","Marion","Iowa",3,77.11,0.888,0,20,115
"4598","Marion","Iowa",3,77.11,0.888,0,21,155
"4599","Marion","Iowa",3,77.11,0.888,0,28,91
"4600","Marion","Iowa",3,77.11,0.888,0,29,127
"4601","Marion","Iowa",3,77.11,0.888,0,39,101
"4602","Marion","Iowa",3,77.11,0.888,0,41,47
"4603","Marion","Iowa",3,77.11,0.888,0,45,67
"4604","Marion","Iowa",3,77.11,0.888,0,47,115
"4605","Marion","Iowa",3,77.11,0.888,0,48,315
"4606","Marion","Iowa",3,77.11,0.888,0,54,49
"4607","Marshall","Iowa",5,77.45,0.862,0.381,1,95
"4608","Marshall","Iowa",5,77.45,0.862,0.381,17,123
"4609","Marshall","Iowa",5,77.45,0.862,0.381,18,99
"4610","Marshall","Iowa",5,77.45,0.862,0.381,19,127
"4611","Marshall","Iowa",5,77.45,0.862,0.381,20,117
"4612","Marshall","Iowa",5,77.45,0.862,0.381,21,157
"4613","Marshall","Iowa",5,77.45,0.862,0.381,27,89
"4614","Marshall","Iowa",5,77.45,0.862,0.381,28,93
"4615","Marshall","Iowa",5,77.45,0.862,0.381,40,95
"4616","Marshall","Iowa",5,77.45,0.862,0.381,46,91
"4617","Marshall","Iowa",5,77.45,0.862,0.381,47,117
"4618","Marshall","Iowa",5,77.45,0.862,0.381,54,51
"4619","Mills","Iowa",5,69.37,0.751,0.307,19,129
"4620","Mills","Iowa",5,69.37,0.751,0.307,48,333
"4621","Mitchell","Iowa",6,73.7,0.876,0.455,13,205
"4622","Mitchell","Iowa",6,73.7,0.876,0.455,19,131
"4623","Mitchell","Iowa",6,73.7,0.876,0.455,20,123
"4624","Mitchell","Iowa",6,73.7,0.876,0.455,37,121
