"","county","State","percent_white","percent_black","percent_indigenous","percent_asian","percent_pacific_islander","percent_hispanic_latino","state_fips_code","county_fips_code"
"12048","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,28,37
"12049","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,29,71
"12050","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,31,61
"12051","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,36,33
"12052","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,37,69
"12053","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,39,49
"12054","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,42,55
"12055","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,47,51
"12056","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,48,159
"12057","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,50,11
"12058","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,51,67
"12059","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,51,620
"12060","Franklin"," Tennessee",92.5,6.1,1.1,1.3,0.1,3.3,53,21
"12061","Gibson"," Tennessee",80.6,19.4,0.9,0.6,0.1,2.7,18,51
"12062","Gibson"," Tennessee",80.6,19.4,0.9,0.6,0.1,2.7,47,53
"12063","Giles"," Tennessee",88.6,11.8,1.1,0.3,0,2.3,47,55
"12064","Giles"," Tennessee",88.6,11.8,1.1,0.3,0,2.3,51,71
"12065","Grainger"," Tennessee",98.9,1.2,0.6,0.5,0,3.2,47,57
"12066","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,1,63
"12067","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,5,55
"12068","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,13,133
"12069","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,17,61
"12070","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,18,55
"12071","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,19,73
"12072","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,28,41
"12073","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,29,77
"12074","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,36,39
"12075","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,37,79
"12076","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,39,57
"12077","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,42,59
"12078","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,47,59
"12079","Greene"," Tennessee",96.5,3.2,0.7,0.6,0.1,2.8,51,79
"12080","Grundy"," Tennessee",98.1,0.9,13.9,0.3,0.1,1.2,17,63
"12081","Grundy"," Tennessee",98.1,0.9,13.9,0.3,0.1,1.2,19,75
"12082","Grundy"," Tennessee",98.1,0.9,13.9,0.3,0.1,1.2,29,79
"12083","Grundy"," Tennessee",98.1,0.9,13.9,0.3,0.1,1.2,47,61
"12084","Hamblen"," Tennessee",90,5.7,0.7,1.1,0.2,11.6,47,63
"12085","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,12,47
"12086","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,17,65
"12087","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,18,57
"12088","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,19,79
"12089","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,20,75
"12090","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,31,81
"12091","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,36,41
"12092","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,39,61
"12093","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,47,65
"12094","Hamilton"," Tennessee",77.3,20.5,0.8,2.5,0.1,5.5,48,193
"12095","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,13,141
"12096","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,17,67
"12097","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,18,59
"12098","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,19,81
"12099","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,21,91
"12100","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,23,9
"12101","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,28,45
"12102","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,39,63
"12103","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,47,67
"12104","Hancock"," Tennessee",98.3,0.7,0.6,0.8,0,0.8,54,29
"12105","Hardeman"," Tennessee",57.1,42.4,0.6,0.8,0,1.7,47,69
"12106","Hardeman"," Tennessee",57.1,42.4,0.6,0.8,0,1.7,48,197
"12107","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,17,69
"12108","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,19,83
"12109","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,21,93
"12110","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,39,65
"12111","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,47,71
"12112","Hardin"," Tennessee",94.9,4.5,0.4,0.6,0.2,2.5,48,199
"12113","Hawkins"," Tennessee",97.3,1.8,0.8,0.6,0.2,1.5,47,73
"12114","Haywood"," Tennessee",45.7,51.2,0,0.2,0.1,4.4,37,87
"12115","Haywood"," Tennessee",45.7,51.2,0,0.2,0.1,4.4,47,75
"12116","Henderson"," Tennessee",91.5,9.6,0.3,0.3,0.1,2.2,17,71
"12117","Henderson"," Tennessee",91.5,9.6,0.3,0.3,0.1,2.2,21,101
"12118","Henderson"," Tennessee",91.5,9.6,0.3,0.3,0.1,2.2,37,89
"12119","Henderson"," Tennessee",91.5,9.6,0.3,0.3,0.1,2.2,47,77
"12120","Henderson"," Tennessee",91.5,9.6,0.3,0.3,0.1,2.2,48,213
"12121","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,1,67
"12122","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,13,151
"12123","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,17,73
"12124","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,18,65
"12125","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,19,87
"12126","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,21,103
"12127","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,29,83
"12128","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,39,69
"12129","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,47,79
"12130","Henry"," Tennessee",90.9,9,0.9,0.3,0,2.5,51,89
"12131","Hickman"," Tennessee",93.8,5.4,1.5,0.4,0,2.4,21,105
"12132","Hickman"," Tennessee",93.8,5.4,1.5,0.4,0,2.4,47,81
"12133","Houston"," Tennessee",94.6,4.4,2.3,0.4,0.2,0.6,1,69
"12134","Houston"," Tennessee",94.6,4.4,2.3,0.4,0.2,0.6,13,153
"12135","Houston"," Tennessee",94.6,4.4,2.3,0.4,0.2,0.6,27,55
"12136","Houston"," Tennessee",94.6,4.4,2.3,0.4,0.2,0.6,47,83
"12137","Houston"," Tennessee",94.6,4.4,2.3,0.4,0.2,0.6,48,225
"12138","Humphreys"," Tennessee",95,2.5,2.5,0.7,0.1,2.4,28,53
"12139","Humphreys"," Tennessee",95,2.5,2.5,0.7,0.1,2.4,47,85
"12140","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,1,71
"12141","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,5,67
"12142","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,8,57
"12143","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,12,63
"12144","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,13,157
"12145","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,17,77
"12146","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,18,71
"12147","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,19,97
"12148","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,20,85
"12149","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,21,109
"12150","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,22,49
"12151","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,26,75
"12152","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,27,63
"12153","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,28,59
"12154","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,29,95
"12155","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,37,99
"12156","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,39,79
"12157","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,40,65
"12158","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,41,29
"12159","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,46,71
"12160","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,47,87
"12161","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,48,239
"12162","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,54,35
"12163","Jackson"," Tennessee",97.7,1.2,1.2,0.2,0,2,55,53
"12164","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,1,73
"12165","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,5,69
"12166","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,8,59
"12167","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,12,65
"12168","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,13,163
"12169","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,16,51
"12170","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,17,81
"12171","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,18,77
"12172","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,19,101
"12173","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,20,87
"12174","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,21,111
"12175","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,22,51
"12176","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,22,53
"12177","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,28,63
"12178","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,28,65
"12179","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,29,99
"12180","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,30,43
"12181","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,31,95
"12182","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,36,45
"12183","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,39,81
"12184","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,40,67
"12185","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,41,31
"12186","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,42,65
"12187","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,47,89
"12188","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,48,245
"12189","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,53,31
"12190","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,54,37
"12191","Jefferson"," Tennessee",97.1,2.5,0.9,0.7,0.1,3.6,55,55
"12192","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,5,71
"12193","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,13,167
"12194","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,17,87
"12195","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,18,81
"12196","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,19,103
"12197","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,20,91
"12198","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,21,115
"12199","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,29,101
"12200","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,31,97
"12201","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,47,91
"12202","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,48,251
"12203","Johnson"," Tennessee",95.2,4.3,1.4,0.4,0,2,56,19
"12204","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,17,95
"12205","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,18,83
"12206","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,21,121
"12207","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,23,13
"12208","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,29,103
"12209","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,31,107
"12210","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,39,83
"12211","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,47,93
"12212","Knox"," Tennessee",87.3,9.9,0.9,2.7,0.2,4.1,48,275
"12213","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,2,164
"12214","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,6,33
"12215","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,8,65
"12216","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,12,69
"12217","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,17,97
"12218","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,18,89
"12219","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,26,85
"12220","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,27,75
"12221","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,27,77
"12222","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,30,47
"12223","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,39,85
"12224","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,41,37
"12225","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,46,79
"12226","Lake"," Tennessee",69.3,30.1,0.6,0.2,0,2.2,47,95
"12227","Lauderdale"," Tennessee",64.4,35.2,1.2,0.7,0,2.4,1,77
"12228","Lauderdale"," Tennessee",64.4,35.2,1.2,0.7,0,2.4,28,75
"12229","Lauderdale"," Tennessee",64.4,35.2,1.2,0.7,0,2.4,47,97
"12230","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,1,79
"12231","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,5,75
"12232","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,17,101
"12233","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,18,93
"12234","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,21,127
"12235","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,28,77
"12236","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,29,109
"12237","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,39,87
"12238","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,42,73
"12239","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,46,81
"12240","Lawrence"," Tennessee",97,2.3,1,0.7,0.1,2.1,47,99
"12241","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,16,61
"12242","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,21,135
"12243","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,29,111
"12244","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,30,49
"12245","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,36,49
"12246","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,47,101
"12247","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,53,41
"12248","Lewis"," Tennessee",97.3,3,0.4,0.9,0,2.2,54,41
"12249","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,5,79
"12250","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,8,73
"12251","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,13,181
"12252","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,16,63
"12253","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,20,105
"12254","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,21,137
"12255","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,22,61
"12256","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,23,15
"12257","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,27,81
"12258","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,28,85
"12259","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,29,113
"12260","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,30,53
"12261","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,31,111
"12262","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,32,17
"12263","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,35,27
"12264","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,37,109
"12265","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,40,81
"12266","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,41,41
"12267","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,46,83
"12268","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,47,103
"12269","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,53,43
"12270","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,54,43
"12271","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,55,69
"12272","Lincoln"," Tennessee",91.9,7.9,1.4,0.6,0,3.4,56,23
"12273","Loudon"," Tennessee",96.1,1.8,0.9,1,0.1,8.5,47,105
"12274","McMinn"," Tennessee",94.2,4.8,1.2,0.9,0.1,3.9,47,107
"12275","McNairy"," Tennessee",93.4,6.7,0.9,0.4,0,2,47,109
"12276","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,1,87
"12277","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,13,193
"12278","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,17,115
"12279","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,29,121
"12280","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,37,113
"12281","Macon"," Tennessee",97.9,1,1.1,0.8,0.1,5.2,47,111
"12282","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,1,89
"12283","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,5,87
"12284","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,12,79
"12285","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,13,195
"12286","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,16,65
"12287","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,17,119
"12288","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,18,95
"12289","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,19,121
"12290","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,21,151
"12291","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,22,65
"12292","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,28,89
"12293","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,29,123
"12294","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,30,57
"12295","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,31,119
"12296","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,36,53
"12297","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,37,115
"12298","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,39,97
"12299","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,47,113
"12300","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,48,313
"12301","Madison"," Tennessee",60.4,38.5,0.7,1.4,0,3.8,51,113
"12302","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,1,93
"12303","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,5,89
"12304","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,12,83
"12305","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,13,197
"12306","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,17,121
"12307","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,18,97
"12308","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,19,125
"12309","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,20,115
"12310","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,21,155
"12311","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,28,91
"12312","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,29,127
"12313","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,39,101
"12314","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,41,47
"12315","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,45,67
"12316","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,47,115
"12317","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,48,315
"12318","Marion"," Tennessee",97,2.7,3,0.7,0.1,1.8,54,49
"12319","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,1,95
"12320","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,17,123
"12321","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,18,99
"12322","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,19,127
"12323","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,20,117
"12324","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,21,157
"12325","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,27,89
"12326","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,28,93
"12327","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,40,95
"12328","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,46,91
"12329","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,47,117
"12330","Marshall"," Tennessee",91.2,8,0.3,0.8,0,5.1,54,51
"12331","Maury"," Tennessee",86.3,12.8,0.8,1.2,0.1,5.7,47,119
"12332","Meigs"," Tennessee",97.7,2.3,1.2,0.1,0,2,39,105
"12333","Meigs"," Tennessee",97.7,2.3,1.2,0.1,0,2,47,121
"12334","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,1,99
"12335","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,5,95
"12336","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,12,87
"12337","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,13,207
"12338","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,17,133
"12339","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,18,105
"12340","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,19,135
"12341","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,21,171
"12342","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,26,115
"12343","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,28,95
"12344","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,29,137
"12345","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,36,55
"12346","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,39,111
"12347","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,42,89
"12348","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,47,123
"12349","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,54,63
"12350","Monroe"," Tennessee",96.2,2.7,1.4,0.6,0,4.3,55,81
"12351","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,1,101
"12352","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,5,97
"12353","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,13,209
"12354","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,17,135
"12355","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,18,107
"12356","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,19,137
"12357","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,20,125
"12358","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,21,173
"12359","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,24,31
"12360","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,28,97
"12361","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,29,139
"12362","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,36,57
"12363","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,37,123
"12364","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,39,113
"12365","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,42,91
"12366","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,47,125
"12367","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,48,339
"12368","Montgomery"," Tennessee",74.4,22.4,1.4,3.7,0.9,9.9,51,121
"12369","Moore"," Tennessee",94.6,1.3,3.6,1.7,0,0.2,37,125
"12370","Moore"," Tennessee",94.6,1.3,3.6,1.7,0,0.2,47,127
"12371","Moore"," Tennessee",94.6,1.3,3.6,1.7,0,0.2,48,341
"12372","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,1,103
"12373","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,8,87
"12374","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,13,211
"12375","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,17,137
"12376","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,18,109
"12377","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,21,175
"12378","Morgan"," Tennessee",94.3,5.4,0.4,0,0,1.3,29,141
